Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,Precipitation,AirTemp,AvgTotalNPP_C,AvgHeteroRespiration,AvgSoilRespiration,avgNEE,Ndep,StreamN,SoilWaterContent,
10, 4, eco1, 1, 472775, 3.3, 13.8, 8.34, 27.51, 17.37, 19.16, 0, 0.01, 3.45, 
10, 4, eco2, 2, 369410, 0.5, 21, 0.01, 0.62, 0.34, 0.61, 0, 0, 1.16, 
10, 4, eco3, 3, 292243, 0.6, 14, 7.7, 35.03, 22.85, 27.33, 0, 0, 6.52, 
10, 4, eco4, 4, 482063, 3.1, 14.7, 9.07, 86.07, 51.39, 77, 0, 0.01, 4.68, 
10, 4, eco5, 5, 279971, 3.2, 12.4, 9.05, 267.26, 142.32, 258.21, 0, 0.01, 4.19, 
10, 4, eco6, 6, 936093, 1.7, 15, 3.41, 4.65, 3.75, 1.24, 0, 0, 3.31, 
10, 4, eco7, 7, 521671, 0.9, 17.5, 3.31, 38.73, 21.38, 35.42, 0, 0, 2.99, 
10, 4, eco8, 8, 580739, 0.6, 15.8, 1.47, 3.36, 2.5, 1.9, 0, 0, 3.42, 
10, 4, eco9, 9, 336263, 2, 12.2, 9.05, 3.23, 4.22, -5.82, 0, 0, 2.47, 
10, 4, eco10, 10, 254883, 1.9, 17.9, 6.01, 142.7, 74.86, 136.7, 0, 0, 3.11, 
10, 5, eco1, 1, 472775, 0.6, 16.9, 2.01, 10.7, 6.69, 8.7, 0, 0, 3.04, 
10, 5, eco2, 2, 369410, 0.1, 24.9, 0, 0.44, 0.24, 0.44, 0, 0, 0.96, 
10, 5, eco3, 3, 292243, 0.2, 17.2, 3.88, 29.06, 18.42, 25.18, 0, 0, 5.33, 
10, 5, eco4, 4, 482063, 0, 17.8, 3.53, 47.11, 29.16, 43.59, 0, 0, 3.75, 
10, 5, eco5, 5, 279971, 0.7, 15.9, 6.7, 132.11, 73.14, 125.41, 0, 0, 3.67, 
10, 5, eco6, 6, 936093, 0, 18.3, 0.58, 2.24, 1.54, 1.66, 0, 0, 2.65, 
10, 5, eco7, 7, 521671, 0, 20.4, 2.15, 17.42, 9.64, 15.26, 0, 0, 2.4, 
10, 5, eco8, 8, 580739, 0.3, 19.9, 0.36, 1.67, 1.13, 1.32, 0, 0, 2.88, 
10, 5, eco9, 9, 336263, 0.4, 15.9, 1.7, 1.7, 1.47, 0, 0, 0, 2.14, 
10, 5, eco10, 10, 254883, 0, 20.9, 4.34, 48.72, 25.75, 44.38, 0, 0, 2.49, 
10, 6, eco1, 1, 472775, 0, 20, 1, 6.63, 4.03, 5.64, 0, 0, 2.43, 
10, 6, eco2, 2, 369410, 0, 29.5, 0, 0.48, 0.26, 0.48, 0, 0, 0.77, 
10, 6, eco3, 3, 292243, 0, 21.5, 2.49, 15.06, 9.47, 12.58, 0, 0, 4.27, 
10, 6, eco4, 4, 482063, 0, 21.1, 2.57, 30.27, 18.58, 27.7, 0, 0, 3, 
10, 6, eco5, 5, 279971, 0, 20.2, 5.37, 74.48, 41.61, 69.11, 0, 0, 2.94, 
10, 6, eco6, 6, 936093, 0, 22.1, 0.27, 1.22, 0.81, 0.95, 0, 0, 2.12, 
10, 6, eco7, 7, 521671, 0, 20.4, 2.06, 12.67, 7.04, 10.61, 0, 0, 1.92, 
10, 6, eco8, 8, 580739, 0, 24.8, 0.22, 0.9, 0.61, 0.68, 0, 0, 2.31, 
10, 6, eco9, 9, 336263, 0, 20.4, 0.03, 1.09, 0.68, 1.05, 0, 0, 1.71, 
10, 6, eco10, 10, 254883, 0, 21.3, 4.04, 35.51, 18.64, 31.47, 0, 0, 1.99, 
11, 7, eco1, 1, 472775, 0.4, 23.5, 0.81, 5.45, 3.1, 4.65, 0, 0, 2.14, 
11, 7, eco2, 2, 369410, 0.2, 32.3, 0, 0.56, 0.29, 0.56, 0, 0, 0.69, 
11, 7, eco3, 3, 292243, 0, 24.6, 2.05, 9.33, 5.61, 7.28, 0, 0, 3.41, 
11, 7, eco4, 4, 482063, 0.4, 24.5, 2.19, 20.47, 12.1, 18.28, 0, 0, 2.61, 
11, 7, eco5, 5, 279971, 1.4, 22.8, 5.94, 75.18, 40.65, 69.24, 0, 0, 2.75, 
11, 7, eco6, 6, 936093, 0.2, 25.5, 0.2, 0.95, 0.62, 0.75, 0, 0, 1.79, 
11, 7, eco7, 7, 521671, 0, 23.1, 1.62, 9.21, 4.84, 7.58, 0, 0, 1.55, 
11, 7, eco8, 8, 580739, 0, 27.8, 0.15, 0.75, 0.5, 0.6, 0, 0, 1.85, 
11, 7, eco9, 9, 336263, 0.1, 23.4, 0, 0.86, 0.51, 0.85, 0, 0, 1.41, 
11, 7, eco10, 10, 254883, 0.2, 24.5, 3.22, 28.64, 14.37, 25.42, 0, 0, 1.67, 
11, 8, eco1, 1, 472775, 2, 22.1, 1.24, 8.55, 4.83, 7.31, 0, 0, 2.12, 
11, 8, eco2, 2, 369410, 1.8, 30.1, 0, 0.67, 0.36, 0.67, 0, 0, 0.6, 
11, 8, eco3, 3, 292243, 0.3, 23.2, 2.24, 8.64, 5.27, 6.4, 0, 0, 2.87, 
11, 8, eco4, 4, 482063, 2.7, 23.2, 3.23, 35.39, 20.77, 32.17, 0, 0, 3.07, 
11, 8, eco5, 5, 279971, 5.1, 20.8, 6.68, 218.09, 116.51, 211.42, 0.01, 0.02, 3.1, 
11, 8, eco6, 6, 936093, 1.8, 24.2, 0.34, 1.41, 0.93, 1.07, 0, 0, 2.16, 
11, 8, eco7, 7, 521671, 0.3, 23.2, 1.64, 8.87, 4.65, 7.23, 0, 0, 1.36, 
11, 8, eco8, 8, 580739, 0.5, 25.9, 0.2, 0.76, 0.52, 0.56, 0, 0, 1.64, 
11, 8, eco9, 9, 336263, 1.8, 21.7, 0.02, 1.29, 0.78, 1.28, 0, 0, 1.46, 
11, 8, eco10, 10, 254883, 0.5, 24.6, 3.43, 29.43, 14.69, 25.99, 0, 0, 1.55, 
11, 9, eco1, 1, 472775, 1.3, 21.5, 1.15, 8.66, 4.9, 7.52, 0, 0, 1.9, 
11, 9, eco2, 2, 369410, 0.9, 29.3, 0, 0.59, 0.32, 0.59, 0, 0, 0.21, 
11, 9, eco3, 3, 292243, 1.1, 22.4, 2.53, 10.9, 6.61, 8.37, 0, 0, 2.77, 
11, 9, eco4, 4, 482063, 0.4, 22.6, 2.81, 25.62, 15.18, 22.81, 0, 0, 2.66, 
11, 9, eco5, 5, 279971, 2.5, 20.1, 6.65, 166.25, 90.84, 159.6, 0, 0, 3.29, 
11, 9, eco6, 6, 936093, 0.6, 23.6, 0.32, 1.24, 0.83, 0.93, 0, 0, 2.01, 
11, 9, eco7, 7, 521671, 0.1, 24, 1.4, 8.2, 4.24, 6.8, 0, 0, 1.12, 
11, 9, eco8, 8, 580739, 0.2, 24.4, 0.22, 0.7, 0.49, 0.48, 0, 0, 1.4, 
11, 9, eco9, 9, 336263, 0.3, 20.3, 0.04, 0.97, 0.59, 0.93, 0, 0, 1.33, 
11, 9, eco10, 10, 254883, 0.1, 25.3, 2.97, 27.43, 13.56, 24.45, 0, 0, 1.29, 
11, 10, eco1, 1, 472775, 1.2, 18, 1.51, 10.17, 5.9, 8.66, 0, 0, 2.03, 
11, 10, eco2, 2, 369410, 0, 24.4, 0, 0.41, 0.22, 0.41, 0, 0, 0.18, 
11, 10, eco3, 3, 292243, 1, 18.5, 3.04, 15.01, 9.08, 11.97, 0, 0, 2.69, 
11, 10, eco4, 4, 482063, 0.6, 19, 3.39, 30.56, 18.22, 27.17, 0, 0, 2.39, 
11, 10, eco5, 5, 279971, 0.7, 16.4, 6.54, 143.84, 79.29, 137.3, 0, 0, 2.95, 
11, 10, eco6, 6, 936093, 0.1, 19.4, 0.43, 1.17, 0.81, 0.75, 0, 0, 1.66, 
11, 10, eco7, 7, 521671, 1, 21.5, 2.47, 11.67, 6.18, 9.2, 0, 0, 1.31, 
11, 10, eco8, 8, 580739, 0.6, 19.3, 0.38, 0.87, 0.63, 0.49, 0, 0, 1.39, 
11, 10, eco9, 9, 336263, 2.1, 16.5, 1.91, 2.36, 1.9, 0.45, 0, 0, 1.35, 
11, 10, eco10, 10, 254883, 0.7, 21.8, 4.94, 33.09, 16.71, 28.15, 0, 0, 1.22, 
11, 11, eco1, 1, 472775, 2, 12.1, 9.53, 24.34, 15.47, 14.82, 0, 0, 2.34, 
11, 11, eco2, 2, 369410, 0.1, 17, 0.43, 0.65, 0.46, 0.22, 0, 0, 0.21, 
11, 11, eco3, 3, 292243, 1.1, 12.6, 9.23, 31.42, 20.06, 22.19, 0, 0, 2.67, 
11, 11, eco4, 4, 482063, 1.7, 13.2, 11.36, 75.23, 45.12, 63.87, 0, 0, 2.59, 
11, 11, eco5, 5, 279971, 2.1, 10.4, 8.31, 234.07, 124.73, 225.76, 0, 0.01, 3.24, 
11, 11, eco6, 6, 936093, 1.4, 13.7, 4.88, 4.17, 3.75, -0.71, 0, 0, 1.9, 
11, 11, eco7, 7, 521671, 0.9, 18, 3, 18.71, 9.87, 15.71, 0, 0, 1.24, 
11, 11, eco8, 8, 580739, 0.3, 12.6, 2.67, 1.87, 1.82, -0.8, 0, 0, 1.24, 
11, 11, eco9, 9, 336263, 1.4, 10.3, 8.65, 3.07, 4, -5.58, 0, 0, 1.49, 
11, 11, eco10, 10, 254883, 1.2, 17.4, 5.79, 74.99, 37.7, 69.2, 0, 0, 1.48, 
11, 12, eco1, 1, 472775, 17.6, 7.4, 3.57, 19.38, 7.13, 15.8, 0.02, 0.1, 4.17, 
11, 12, eco2, 2, 369410, 3.4, 12.5, 7.13, 3.98, 3.97, -3.16, 0, 0, 1.62, 
11, 12, eco3, 3, 292243, 11.2, 8, 3.83, 20.71, 8.83, 16.87, 0.01, 0.04, 8.23, 
11, 12, eco4, 4, 482063, 12.1, 9.1, 6.94, 58.25, 25.61, 51.31, 0.01, 0.07, 5.97, 
11, 12, eco5, 5, 279971, 16.7, 6.1, 2.03, 145.24, 47.82, 143.21, 0.02, 0.17, 5.66, 
11, 12, eco6, 6, 936093, 11.1, 9.8, 5.42, 4.17, 3.17, -1.25, 0.01, 0.04, 4.54, 
11, 12, eco7, 7, 521671, 10.1, 14.2, 6.07, 84.21, 41.8, 78.14, 0.01, 0.12, 3.26, 
11, 12, eco8, 8, 580739, 7.4, 8.2, 1.67, 2.84, 1.69, 1.16, 0.01, 0.02, 4.24, 
11, 12, eco9, 9, 336263, 18.9, 5.4, 0.96, 2.68, 1.32, 1.72, 0.02, 0.06, 2.22, 
11, 12, eco10, 10, 254883, 9.3, 13.7, 5.18, 262.09, 123.65, 256.91, 0.01, 0.26, 3.78, 
11, 1, eco1, 1, 472775, 1, 11.7, 6.25, 17.09, 10.94, 10.84, 0, 0, 3.54, 
11, 1, eco2, 2, 369410, 0, 15.9, 1.72, 2.17, 1.66, 0.46, 0, 0, 1.3, 
11, 1, eco3, 3, 292243, 0, 12, 7.67, 34.29, 21.47, 26.62, 0, 0, 6.4, 
11, 1, eco4, 4, 482063, 0.8, 13.1, 8.13, 73.41, 44.43, 65.27, 0, 0, 4.83, 
11, 1, eco5, 5, 279971, 0.7, 10.6, 4.81, 200.81, 109.11, 196, 0, 0, 4.48, 
11, 1, eco6, 6, 936093, 0.2, 13.3, 4.23, 4.35, 3.77, 0.12, 0, 0, 3.58, 
11, 1, eco7, 7, 521671, 0.1, 16.4, 1.59, 47.92, 26.28, 46.33, 0, 0, 2.63, 
11, 1, eco8, 8, 580739, 0.1, 10.6, 3.09, 3.72, 3.09, 0.62, 0, 0, 3.35, 
11, 1, eco9, 9, 336263, 0.4, 9.8, 4.64, 2.05, 2.37, -2.6, 0, 0, 1.8, 
11, 1, eco10, 10, 254883, 0.4, 15.8, 3.78, 148.59, 78.9, 144.81, 0, 0, 3.12, 
11, 2, eco1, 1, 472775, 12.6, 10.7, 9.99, 28.97, 15.56, 18.98, 0.01, 0.1, 4.33, 
11, 2, eco2, 2, 369410, 1.5, 16.5, 1.87, 3.35, 2.37, 1.48, 0, 0, 1.34, 
11, 2, eco3, 3, 292243, 8.9, 10.8, 7.87, 28, 15.11, 20.13, 0.01, 0.04, 9.02, 
11, 2, eco4, 4, 482063, 8.1, 12, 10.85, 85.32, 47.91, 74.48, 0.01, 0.07, 5.92, 
11, 2, eco5, 5, 279971, 11.3, 9.4, 4.9, 212.89, 96.53, 207.99, 0.01, 0.23, 5.6, 
11, 2, eco6, 6, 936093, 4.9, 12.4, 6.74, 6.76, 5.72, 0.02, 0.01, 0.01, 4.16, 
11, 2, eco7, 7, 521671, 6.8, 15.2, 4.51, 89.46, 46.09, 84.95, 0.01, 0.07, 3.52, 
11, 2, eco8, 8, 580739, 5.8, 11.9, 3.8, 5.03, 4.03, 1.22, 0.01, 0.02, 4.38, 
11, 2, eco9, 9, 336263, 12.1, 8.7, 8.08, 3.99, 3.98, -4.09, 0.01, 0.05, 2.74, 
11, 2, eco10, 10, 254883, 5.2, 15, 4.89, 286.99, 144.83, 282.11, 0.01, 0.11, 3.64, 
11, 3, eco1, 1, 472775, 2.2, 11.5, 7.99, 21.58, 14.01, 13.59, 0, 0, 4.02, 
11, 3, eco2, 2, 369410, 0.1, 18.6, 0.17, 0.84, 0.51, 0.67, 0, 0, 1.13, 
11, 3, eco3, 3, 292243, 1.9, 11.9, 8.05, 35.2, 22.22, 27.15, 0, 0, 7.61, 
11, 3, eco4, 4, 482063, 2.4, 12.4, 9.99, 78.03, 47.25, 68.04, 0, 0, 5.15, 
11, 3, eco5, 5, 279971, 1.7, 10.4, 5.23, 219.61, 121.48, 214.38, 0, 0, 4.72, 
11, 3, eco6, 6, 936093, 1, 13, 4.98, 4.63, 4.11, -0.35, 0, 0, 3.68, 
11, 3, eco7, 7, 521671, 1.8, 16.6, 1.89, 53.86, 29.53, 51.98, 0, 0, 3.35, 
11, 3, eco8, 8, 580739, 0.9, 13.2, 2.86, 3.91, 3.19, 1.05, 0, 0, 3.8, 
11, 3, eco9, 9, 336263, 2.9, 9.6, 8.62, 3.63, 4.31, -4.99, 0, 0, 2.86, 
11, 3, eco10, 10, 254883, 1.6, 16.4, 4.37, 160.34, 85.16, 155.97, 0, 0, 3.37, 
11, 4, eco1, 1, 472775, 3.3, 13.8, 7.97, 28.73, 18.04, 20.77, 0, 0.01, 3.44, 
11, 4, eco2, 2, 369410, 0.5, 21, 0.01, 0.61, 0.34, 0.61, 0, 0, 1.11, 
11, 4, eco3, 3, 292243, 0.6, 14, 7.55, 36.59, 23.79, 29.04, 0, 0, 6.36, 
11, 4, eco4, 4, 482063, 3.1, 14.7, 8.85, 85.72, 52.47, 76.87, 0, 0.01, 4.6, 
11, 4, eco5, 5, 279971, 3.2, 12.4, 9.2, 262.15, 147.33, 252.95, 0, 0.01, 4.18, 
11, 4, eco6, 6, 936093, 1.7, 15, 3.31, 4.81, 3.82, 1.5, 0, 0, 3.25, 
11, 4, eco7, 7, 521671, 0.9, 17.5, 3.25, 39.56, 22.28, 36.31, 0, 0, 2.94, 
11, 4, eco8, 8, 580739, 0.6, 15.8, 1.44, 3.39, 2.5, 1.95, 0, 0, 3.3, 
11, 4, eco9, 9, 336263, 2, 12.2, 8.94, 3.43, 4.31, -5.51, 0, 0, 2.46, 
11, 4, eco10, 10, 254883, 1.9, 17.9, 6.02, 146.41, 78.18, 140.39, 0, 0, 3.09, 
11, 5, eco1, 1, 472775, 0.6, 16.9, 1.96, 10.96, 6.91, 9, 0, 0, 3.03, 
11, 5, eco2, 2, 369410, 0.1, 24.9, 0, 0.45, 0.24, 0.45, 0, 0, 0.92, 
11, 5, eco3, 3, 292243, 0.2, 17.2, 3.84, 30.01, 18.97, 26.17, 0, 0, 5.2, 
11, 5, eco4, 4, 482063, 0, 17.8, 3.52, 46.13, 29.13, 42.61, 0, 0, 3.68, 
11, 5, eco5, 5, 279971, 0.7, 15.9, 6.83, 126.94, 74.29, 120.11, 0, 0, 3.67, 
11, 5, eco6, 6, 936093, 0, 18.3, 0.57, 2.23, 1.52, 1.66, 0, 0, 2.6, 
11, 5, eco7, 7, 521671, 0, 20.4, 2.13, 17.51, 9.85, 15.37, 0, 0, 2.36, 
11, 5, eco8, 8, 580739, 0.3, 19.9, 0.36, 1.6, 1.08, 1.25, 0, 0, 2.79, 
11, 5, eco9, 9, 336263, 0.4, 15.9, 1.66, 1.8, 1.53, 0.14, 0, 0, 2.13, 
11, 5, eco10, 10, 254883, 0, 20.9, 4.37, 49.42, 26.53, 45.04, 0, 0, 2.47, 
11, 6, eco1, 1, 472775, 0, 20, 0.98, 6.79, 4.16, 5.8, 0, 0, 2.42, 
11, 6, eco2, 2, 369410, 0, 29.5, 0, 0.49, 0.26, 0.49, 0, 0, 0.74, 
11, 6, eco3, 3, 292243, 0, 21.5, 2.48, 15.08, 9.47, 12.6, 0, 0, 4.16, 
11, 6, eco4, 4, 482063, 0, 21.1, 2.57, 28.7, 17.91, 26.12, 0, 0, 2.94, 
11, 6, eco5, 5, 279971, 0, 20.2, 5.48, 71.27, 41.96, 65.79, 0, 0, 2.93, 
11, 6, eco6, 6, 936093, 0, 22.1, 0.27, 1.21, 0.8, 0.94, 0, 0, 2.08, 
11, 6, eco7, 7, 521671, 0, 20.4, 2.05, 12.77, 7.2, 10.73, 0, 0, 1.89, 
11, 6, eco8, 8, 580739, 0, 24.8, 0.22, 0.88, 0.59, 0.66, 0, 0, 2.23, 
11, 6, eco9, 9, 336263, 0, 20.4, 0.03, 1.14, 0.71, 1.11, 0, 0, 1.7, 
11, 6, eco10, 10, 254883, 0, 21.3, 4.07, 36.17, 19.28, 32.11, 0, 0, 1.98, 
12, 7, eco1, 1, 472775, 0.8, 22.3, 0.97, 6.37, 3.7, 5.4, 0, 0, 2.29, 
12, 7, eco2, 2, 369410, 2.9, 30.4, 0, 0.84, 0.45, 0.84, 0, 0, 0.36, 
12, 7, eco3, 3, 292243, 0, 23.8, 2.14, 9.26, 5.8, 7.12, 0, 0, 3.33, 
12, 7, eco4, 4, 482063, 0.9, 23.7, 2.48, 23.88, 13.69, 21.4, 0, 0, 2.77, 
12, 7, eco5, 5, 279971, 1, 21.5, 5.71, 75.31, 38.41, 69.6, 0, 0, 2.77, 
12, 7, eco6, 6, 936093, 1.3, 24.4, 0.3, 1.32, 0.86, 1.02, 0, 0, 2.2, 
12, 7, eco7, 7, 521671, 0.1, 21.2, 1.76, 10.68, 5.3, 8.92, 0, 0, 1.56, 
12, 7, eco8, 8, 580739, 0, 26.1, 0.18, 0.73, 0.49, 0.56, 0, 0, 1.81, 
12, 7, eco9, 9, 336263, 0.2, 22.3, 0, 0.92, 0.55, 0.92, 0, 0, 1.47, 
12, 7, eco10, 10, 254883, 0, 22.5, 3.46, 28.3, 14.38, 24.85, 0, 0, 1.58, 
12, 8, eco1, 1, 472775, 1.7, 24.5, 1.06, 7.9, 4.49, 6.84, 0, 0, 1.9, 
12, 8, eco2, 2, 369410, 2.1, 32, 0, 0.76, 0.41, 0.76, 0, 0, 0.73, 
12, 8, eco3, 3, 292243, 0.1, 26.7, 1.73, 7.57, 4.71, 5.84, 0, 0, 2.73, 
12, 8, eco4, 4, 482063, 1.7, 25.7, 2.63, 26.68, 15.09, 24.05, 0, 0, 2.66, 
12, 8, eco5, 5, 279971, 6.3, 23.1, 6.12, 267.28, 135.36, 261.16, 0.01, 0.06, 2.83, 
12, 8, eco6, 6, 936093, 1.3, 26.4, 0.27, 1.38, 0.89, 1.1, 0, 0, 2.21, 
12, 8, eco7, 7, 521671, 0, 23.6, 1.37, 9.18, 4.48, 7.81, 0, 0, 1.26, 
12, 8, eco8, 8, 580739, 0.8, 28.6, 0.16, 0.85, 0.56, 0.69, 0, 0, 1.79, 
12, 8, eco9, 9, 336263, 1.1, 24.8, 0, 1.09, 0.65, 1.08, 0, 0, 0.52, 
12, 8, eco10, 10, 254883, 0, 25, 2.72, 26.5, 13.19, 23.78, 0, 0, 1.28, 
12, 9, eco1, 1, 472775, 0.3, 22.3, 0.92, 5.82, 3.38, 4.89, 0, 0, 1.68, 
12, 9, eco2, 2, 369410, 0.7, 29.3, 0, 0.61, 0.33, 0.61, 0, 0, 0.33, 
12, 9, eco3, 3, 292243, 0.1, 24.1, 2.05, 7.07, 4.5, 5.02, 0, 0, 2.23, 
12, 9, eco4, 4, 482063, 0.4, 24.1, 2.49, 22.18, 12.67, 19.68, 0, 0, 2.31, 
12, 9, eco5, 5, 279971, 1.1, 20.8, 5.56, 109.65, 57.37, 104.1, 0, 0, 2.78, 
12, 9, eco6, 6, 936093, 0.7, 24.2, 0.31, 1.34, 0.87, 1.03, 0, 0, 2.06, 
12, 9, eco7, 7, 521671, 0.1, 23.6, 1.31, 8.79, 4.28, 7.48, 0, 0, 1.04, 
12, 9, eco8, 8, 580739, 0.5, 25.4, 0.23, 0.81, 0.55, 0.58, 0, 0, 1.56, 
12, 9, eco9, 9, 336263, 0.4, 22, 0.01, 0.83, 0.5, 0.83, 0, 0, 0.57, 
12, 9, eco10, 10, 254883, 0.1, 25.5, 2.53, 26.5, 13.09, 23.97, 0, 0, 1.08, 
12, 10, eco1, 1, 472775, 0.6, 16.6, 1.88, 7.58, 4.63, 5.7, 0, 0, 1.56, 
12, 10, eco2, 2, 369410, 0, 22.6, 0, 0.44, 0.24, 0.44, 0, 0, 0.28, 
12, 10, eco3, 3, 292243, 0.9, 17.5, 3.33, 12.32, 7.86, 8.98, 0, 0, 2.22, 
12, 10, eco4, 4, 482063, 1.5, 17.9, 3.8, 44.72, 25.73, 40.91, 0, 0, 2.48, 
12, 10, eco5, 5, 279971, 0.6, 14.9, 6.27, 126.18, 66.27, 119.91, 0, 0, 2.49, 
12, 10, eco6, 6, 936093, 1.2, 18.1, 0.73, 2.31, 1.58, 1.59, 0, 0, 2.06, 
12, 10, eco7, 7, 521671, 1, 20.9, 2.35, 12.31, 6.16, 9.96, 0, 0, 1.25, 
12, 10, eco8, 8, 580739, 0.4, 18.1, 0.46, 0.91, 0.67, 0.45, 0, 0, 1.41, 
12, 10, eco9, 9, 336263, 0.8, 15.2, 2.05, 1.26, 1.27, -0.79, 0, 0, 0.78, 
12, 10, eco10, 10, 254883, 1.5, 21.3, 5.66, 44.2, 22.31, 38.54, 0, 0, 1.45, 
12, 11, eco1, 1, 472775, 3.5, 12.2, 10, 32.65, 20.13, 22.66, 0, 0.01, 2.3, 
12, 11, eco2, 2, 369410, 0.1, 17.5, 0.26, 0.61, 0.41, 0.35, 0, 0, 0.26, 
12, 11, eco3, 3, 292243, 2.5, 12.7, 9.31, 36.9, 23.84, 27.59, 0, 0, 2.87, 
12, 11, eco4, 4, 482063, 2.4, 13.4, 10.4, 88.6, 51.49, 78.2, 0, 0, 2.89, 
12, 11, eco5, 5, 279971, 2.7, 10.9, 8.11, 270.16, 138.68, 262.05, 0, 0, 3.02, 
12, 11, eco6, 6, 936093, 0.4, 14.2, 3.26, 2.92, 2.59, -0.35, 0, 0, 1.82, 
12, 11, eco7, 7, 521671, 2.7, 16.6, 3.87, 56.28, 27.57, 52.41, 0, 0.01, 1.67, 
12, 11, eco8, 8, 580739, 1, 12.7, 3.2, 2.96, 2.62, -0.24, 0, 0, 1.58, 
12, 11, eco9, 9, 336263, 4.4, 10.6, 12.2, 5.42, 6.26, -6.78, 0, 0.01, 1.79, 
12, 11, eco10, 10, 254883, 1.1, 16.5, 5.74, 82.08, 41.48, 76.35, 0, 0, 1.6, 
12, 12, eco1, 1, 472775, 9.2, 7.2, 3.26, 21.15, 9.07, 17.9, 0.01, 0.05, 4.22, 
12, 12, eco2, 2, 369410, 1.3, 12.1, 5.62, 2.61, 2.86, -3, 0, 0, 0.76, 
12, 12, eco3, 3, 292243, 5.1, 7.5, 2.89, 23.19, 11.81, 20.3, 0.01, 0.01, 5.37, 
12, 12, eco4, 4, 482063, 8, 8.5, 5.1, 64.45, 30.16, 59.35, 0.01, 0.05, 5.44, 
12, 12, eco5, 5, 279971, 9.7, 6.1, 2.02, 183.09, 71.78, 181.07, 0.01, 0.04, 5.54, 
12, 12, eco6, 6, 936093, 6.3, 9.5, 4.83, 5.39, 4.16, 0.56, 0.01, 0.02, 3.79, 
12, 12, eco7, 7, 521671, 5.7, 13.2, 6.85, 89.67, 44.95, 82.82, 0.01, 0.06, 2.81, 
12, 12, eco8, 8, 580739, 1.9, 7.4, 1.03, 3.82, 2.56, 2.8, 0, 0, 2.25, 
12, 12, eco9, 9, 336263, 9.5, 5.4, 0.94, 2.86, 1.42, 1.92, 0.01, 0.03, 2.99, 
12, 12, eco10, 10, 254883, 6.8, 12.4, 5.08, 260.46, 127.54, 255.38, 0.01, 0.18, 3.45, 
12, 1, eco1, 1, 472775, 2.4, 9.8, 8.03, 27.07, 16.48, 19.04, 0, 0, 3.84, 
12, 1, eco2, 2, 369410, 0.2, 13.2, 3.09, 1.49, 1.62, -1.6, 0, 0, 0.68, 
12, 1, eco3, 3, 292243, 1.7, 10.1, 7.02, 33.29, 21.01, 26.27, 0, 0, 4.88, 
12, 1, eco4, 4, 482063, 2.9, 11, 9.67, 84.09, 48.04, 74.41, 0, 0.01, 4.97, 
12, 1, eco5, 5, 279971, 3, 8.3, 3.53, 236.64, 111.41, 233.11, 0, 0.08, 5.05, 
12, 1, eco6, 6, 936093, 1.3, 11.4, 6.1, 5.62, 4.94, -0.48, 0, 0, 3.32, 
12, 1, eco7, 7, 521671, 2.6, 15.2, 3.35, 74.99, 38.19, 71.64, 0, 0, 2.84, 
12, 1, eco8, 8, 580739, 0.8, 9.3, 2.51, 4.11, 3.17, 1.6, 0, 0, 2.08, 
12, 1, eco9, 9, 336263, 2.3, 8.2, 6.34, 4, 3.89, -2.35, 0, 0, 2.95, 
12, 1, eco10, 10, 254883, 1.8, 15.1, 4.59, 206.16, 107.21, 201.58, 0, 0, 3.21, 
12, 2, eco1, 1, 472775, 5.3, 8, 4.72, 25.89, 13.84, 21.18, 0.01, 0.03, 4.37, 
12, 2, eco2, 2, 369410, 1.3, 13.4, 5.5, 3.04, 3.08, -2.46, 0, 0, 1.05, 
12, 2, eco3, 3, 292243, 1, 9, 5.28, 30.23, 18.75, 24.95, 0, 0, 4.35, 
12, 2, eco4, 4, 482063, 5.4, 9.6, 7.61, 75.36, 40.21, 67.76, 0.01, 0.04, 5.72, 
12, 2, eco5, 5, 279971, 5, 6.6, 2.31, 201.98, 90.64, 199.66, 0.01, 0.01, 5.63, 
12, 2, eco6, 6, 936093, 5.1, 9.8, 5.26, 5.59, 4.43, 0.33, 0.01, 0.01, 4.17, 
12, 2, eco7, 7, 521671, 2.3, 14.1, 4.91, 72.81, 37.6, 67.9, 0, 0.01, 2.87, 
12, 2, eco8, 8, 580739, 1, 9.2, 2.46, 4.1, 3.15, 1.64, 0, 0, 2.04, 
12, 2, eco9, 9, 336263, 2.9, 6.4, 2.31, 4.08, 2.87, 1.77, 0, 0.01, 3, 
12, 2, eco10, 10, 254883, 4.8, 13.9, 5, 283.54, 143.93, 278.54, 0.01, 0.12, 3.56, 
12, 3, eco1, 1, 472775, 8.8, 9.1, 7.04, 27.56, 15.32, 20.52, 0.01, 0.07, 4.31, 
12, 3, eco2, 2, 369410, 1.2, 15.1, 2.85, 2.19, 1.94, -0.65, 0, 0, 1.06, 
12, 3, eco3, 3, 292243, 5.9, 9.7, 6.43, 30.57, 18.71, 24.14, 0.01, 0.02, 6.31, 
12, 3, eco4, 4, 482063, 7.1, 9.9, 8.18, 76.68, 41.52, 68.5, 0.01, 0.07, 6.07, 
12, 3, eco5, 5, 279971, 7.5, 7.3, 2.76, 213.85, 99.25, 211.09, 0.01, 0.08, 5.49, 
12, 3, eco6, 6, 936093, 4.4, 10.4, 5.98, 6.05, 5.01, 0.07, 0, 0.01, 4.22, 
